"trade_id","edge_id","symbol","timeframe","pnl","loss_reason","what_was_not_analyzed","lesson_learned"
"GER40_H4_SMA_CROSS_13,55_832_850","GER40_H4_SMA_CROSS_13,55","GER40","H4","-175.4","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"GER40_H4_SMA_CROSS_13,55_850_856","GER40_H4_SMA_CROSS_13,55","GER40","H4","-76.7","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"GER40_H4_SMA_CROSS_13,55_856_874","GER40_H4_SMA_CROSS_13,55","GER40","H4","-350.8","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"GER40_H4_SMA_CROSS_13,55_1147_1156","GER40_H4_SMA_CROSS_13,55","GER40","H4","-184.0","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"GER40_H4_SMA_CROSS_13,55_1225_1246","GER40_H4_SMA_CROSS_13,55","GER40","H4","-271.4","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"GER40_H4_SMA_CROSS_13,55_1246_1255","GER40_H4_SMA_CROSS_13,55","GER40","H4","-184.6","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"GER40_H4_SMA_CROSS_13,55_1255_1261","GER40_H4_SMA_CROSS_13,55","GER40","H4","-735.8","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"GER40_H4_SMA_CROSS_13,55_1261_1297","GER40_H4_SMA_CROSS_13,55","GER40","H4","-631.6","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"GER40_H4_SMA_CROSS_13,55_1297_1322","GER40_H4_SMA_CROSS_13,55","GER40","H4","-667.6","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"GER40_H4_SMA_CROSS_13,55_1322_1350","GER40_H4_SMA_CROSS_13,55","GER40","H4","-287.1","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"GER40_H4_SMA_CROSS_13,55_1632_1644","GER40_H4_SMA_CROSS_13,55","GER40","H4","-380.8","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"GER40_H4_SMA_CROSS_13,55_1644_1672","GER40_H4_SMA_CROSS_13,55","GER40","H4","-330.6","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"GER40_H4_SMA_CROSS_13,55_1880_1884","GER40_H4_SMA_CROSS_13,55","GER40","H4","-83.5","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"GER40_H4_SMA_CROSS_13,55_1884_1897","GER40_H4_SMA_CROSS_13,55","GER40","H4","-118.7","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"GER40_H4_SMA_CROSS_13,55_1897_1900","GER40_H4_SMA_CROSS_13,55","GER40","H4","-267.3","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"GER40_H4_SMA_CROSS_13,55_1900_1905","GER40_H4_SMA_CROSS_13,55","GER40","H4","-170.3","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"GER40_H4_SMA_CROSS_13,55_2013_2022","GER40_H4_SMA_CROSS_13,55","GER40","H4","-40.4","movimento insuficiente frente ao ATR; cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"GER40_H4_SMA_CROSS_13,55_2022_2029","GER40_H4_SMA_CROSS_13,55","GER40","H4","-132.6","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"GER40_H4_SMA_CROSS_13,55_2029_2050","GER40_H4_SMA_CROSS_13,55","GER40","H4","-213.4","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"GER40_H4_SMA_CROSS_13,55_2050_2100","GER40_H4_SMA_CROSS_13,55","GER40","H4","-48.3","movimento insuficiente frente ao ATR","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"GER40_H4_SMA_CROSS_13,55_2100_2121","GER40_H4_SMA_CROSS_13,55","GER40","H4","-366.8","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"GER40_H4_SMA_CROSS_13,55_2254_2270","GER40_H4_SMA_CROSS_13,55","GER40","H4","-227.3","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"GER40_H4_SMA_CROSS_13,55_2433_2438","GER40_H4_SMA_CROSS_13,55","GER40","H4","-95.3","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"GER40_H4_SMA_CROSS_13,55_2438_2453","GER40_H4_SMA_CROSS_13,55","GER40","H4","-393.2","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"GER40_H4_SMA_CROSS_13,55_2453_2542","GER40_H4_SMA_CROSS_13,55","GER40","H4","-281.3","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"GER40_H4_SMA_CROSS_13,55_2611_2617","GER40_H4_SMA_CROSS_13,55","GER40","H4","-818.3","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"GER40_H4_SMA_CROSS_13,55_2617_2671","GER40_H4_SMA_CROSS_13,55","GER40","H4","-1.7","movimento insuficiente frente ao ATR; cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"GER40_H4_SMA_CROSS_13,55_2761_2798","GER40_H4_SMA_CROSS_13,55","GER40","H4","-121.7","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"GER40_H4_SMA_CROSS_13,55_2798_2828","GER40_H4_SMA_CROSS_13,55","GER40","H4","-111.1","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"GER40_H4_SMA_CROSS_13,55_2828_2863","GER40_H4_SMA_CROSS_13,55","GER40","H4","-103.2","movimento insuficiente frente ao ATR; cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"GER40_H4_SMA_CROSS_13,55_2925_2974","GER40_H4_SMA_CROSS_13,55","GER40","H4","-11.3","movimento insuficiente frente ao ATR","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_85_106","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.647","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_106_122","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.408","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_122_144","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.03","movimento insuficiente frente ao ATR","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_144_153","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.516","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_186_212","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.036","movimento insuficiente frente ao ATR","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_212_217","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.079","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_217_231","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.257","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_231_245","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.719","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_245_267","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.367","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_378_379","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.085","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_379_394","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.173","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_394_433","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.085","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_755_773","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.397","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_825_828","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.346","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_997_1002","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.118","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_1094_1098","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.065","movimento insuficiente frente ao ATR; cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_1098_1128","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.559","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_1128_1158","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.093","movimento insuficiente frente ao ATR; cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_1158_1181","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.064","movimento insuficiente frente ao ATR","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_1207_1209","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.22","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_1209_1214","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.292","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_1258_1267","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.323","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_1302_1325","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.067","movimento insuficiente frente ao ATR; cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_1325_1326","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.847","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_1326_1336","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.702","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_1470_1488","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.17","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_1518_1534","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.472","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_1534_1549","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.328","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_1549_1567","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.316","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_1677_1679","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.523","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_1679_1688","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.612","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_1801_1821","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.232","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_1909_1918","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.553","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_2011_2041","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.202","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_2041_2076","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.274","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_2128_2129","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.259","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_2129_2143","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.173","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_2171_2188","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.161","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_2188_2196","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.167","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_2310_2336","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.187","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_2336_2349","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.631","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_2386_2406","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.203","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_2406_2415","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.264","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_2415_2427","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.124","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_2427_2428","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.019","movimento insuficiente frente ao ATR; cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_2428_2430","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.233","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_2430_2435","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.35","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_2464_2470","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.186","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_2470_2475","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.544","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_2519_2527","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-1.252","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_2527_2555","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.278","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_2555_2580","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.51","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_2580_2588","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.783","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
